adcode,name,lon,lat,province_adcode,suggestion_count,density,sample_hotels
460100,海口市,110.33119,20.031971,460000,10,10+,海口滨海大道西秀海滩亚朵酒店；海口国际免税城新海港码头亚朵酒店；海口省政府国兴大道亚朵酒店；海口海南大学人民大道亚朵酒店；海口国兴大道日月广场亚朵X酒店；海口万国大都会骑楼老街亚朵酒店；海口龙华龙湖天街亚朵见野酒店；海口国贸万绿园轻居酒店；海口国兴大道金鹿城亚朵X酒店-大堂；海口省政府国兴大道亚朵酒店-地上停车场
460200,三亚市,109.508268,18.247872,460000,5,1-9,三亚湾凤凰路亚朵酒店；三亚政务中心河东路亚朵酒店；三亚政务中心河东路亚朵酒店(商品街店)-地上停车场；亚朵酒店-停车场；三亚政务中心河东路亚朵酒店(商品街店)-门前停车场
460300,三沙市,112.34882,16.831039,460000,0,0,
460400,儋州市,109.576782,19.517486,460000,0,0,
469001,五指山市,109.516662,18.776921,460000,0,0,
469002,琼海市,110.466785,19.246011,460000,2,1-9,琼海站爱华东路亚朵酒店；新电途充电站(亚朵酒店充电站)
469005,文昌市,110.753975,19.612986,460000,0,0,
469006,万宁市,110.388793,18.796216,460000,0,0,
469007,东方市,108.653789,19.10198,460000,1,1-9,东方高铁站东方文化广场亚朵酒店
469021,定安县,110.349235,19.684966,460000,0,0,
469022,屯昌县,110.102773,19.362916,460000,0,0,
469023,澄迈县,110.007147,19.737095,460000,0,0,
469024,临高县,109.687697,19.908293,460000,0,0,
469025,白沙黎族自治县,109.452606,19.224584,460000,0,0,
469026,昌江黎族自治县,109.053351,19.260968,460000,0,0,
469027,乐东黎族自治县,109.175444,18.74758,460000,0,0,
469028,陵水黎族自治县,110.037218,18.505006,460000,1,1-9,联动云用车点(海南香水湾亚朵酒店网点)
469029,保亭黎族苗族自治县,109.70245,18.636371,460000,0,0,
469030,琼中黎族苗族自治县,109.839996,19.03557,460000,0,0,
500000,重庆市,106.5516,29.5630,500000,10,10+,重庆新天地大坪亚朵酒店；重庆沙坪坝高铁站三峡广场亚朵酒店；重庆南滨路皇冠国际江景亚朵酒店；重庆解放碑国贸中心亚朵酒店；重庆南坪国际会展中心步行街亚朵酒店；重庆解放碑来福士广场江景亚朵酒店；重庆西站龙湖云领天街亚朵酒店；重庆西站新桥医院亚朵酒店；重庆洪崖洞千厮门大桥江景亚朵酒店；亚朵酒店
510100,成都市,104.065735,30.659462,510000,10,10+,成都春熙路国际金融中心亚朵酒店；成都新会展张家寺地铁站亚朵酒店；成都宽窄巷子亚朵酒店；成都武侯西部智谷亚朵酒店；成都高新天府三街亚朵酒店；成都太古里河畔亚朵酒店；成都玉林生活广场川大望江校区亚朵酒店；成都天府新区华阳地铁站亚朵酒店；成都琉璃场地铁站亚朵酒店；成都文殊坊梁家巷地铁站亚朵酒店
510300,自贡市,104.773447,29.352765,510000,2,1-9,自贡华商国际城高峰公园亚朵酒店；自贡汇东公园亚朵X酒店
510400,攀枝花市,101.716007,26.580446,510000,2,1-9,攀枝花东区金海世纪城亚朵酒店；云快充充电站(攀枝花亚朵酒店充电站)
510500,泸州市,105.443348,28.889138,510000,4,1-9,亚朵酒店(龙南路店)；泸州万象汇金融中心亚朵酒店；亚朵酒店(泸州金融中心店)-门前停车场；亚朵酒店(泸州金融中心店)门前停车场-入口
510600,德阳市,104.398651,31.127991,510000,3,1-9,德阳摩尔购物广场庐山北路亚朵酒店；悦享·亚朵·咖啡露台智能酒店(三星堆博物馆店)；广汉亚朵民宿(三星堆博物馆店)
510700,绵阳市,104.741722,31.46402,510000,6,1-9,绵阳站凯德广场亚朵酒店；绵阳高铁站涪城万达广场亚朵酒店；绵阳园艺山科创园火炬北路亚朵X酒店；绵阳园艺山科创园亚朵X酒店；亚朵酒店-地下停车场；亚朵酒店地下停车场-出入口
510800,广元市,105.829757,32.433668,510000,0,0,
510900,遂宁市,105.571331,30.513311,510000,8,1-9,遂宁船山高铁站亚朵酒店；遂宁船山高铁站亚朵酒店(遂宁船山高铁站店)-地下停车场；遂宁船山高铁站亚朵酒店(遂宁船山高铁站店)-地上停车场；遂宁船山高铁站亚朵酒店(遂宁船山高铁站店)地下停车场-入口；遂宁船山高铁站亚朵酒店(遂宁船山高铁站店)地上停车场-入口；遂宁船山高铁站亚朵酒店(遂宁船山高铁站店)门前停车场-入口；遂宁船山高铁站亚朵酒店(遂宁船山高铁站店)-门前停车场；特来电充电站(遂宁亚朵酒店)
511000,内江市,105.066138,29.58708,510000,1,1-9,内江北站传化广场亚朵酒店
511100,乐山市,103.761263,29.582024,510000,3,1-9,峨眉山高铁站峨秀湖亚朵酒店；峨眉山高铁站峨秀湖亚朵酒店-地上停车场；峨眉山高铁站峨秀湖亚朵酒店地上停车场-出入口
511300,南充市,106.082974,30.795281,510000,1,1-9,轻居酒店
511400,眉山市,103.831788,30.048318,510000,5,1-9,眉山市政务中心苏源路亚朵酒店；眉山彭山北站迎宾大道亚朵酒店；眉山政务中心亚朵酒店大堂；眉山彭山北站迎宾大道亚朵酒店-地下停车场；眉山彭山北站迎宾大道亚朵酒店地下停车场-出入口
511500,宜宾市,104.630825,28.760189,510000,8,1-9,宜宾高铁西站万象天地亚朵酒店；宜宾临港大学城会展中心亚朵酒店；宜宾五粮液生态园吾悦广场亚朵酒店；宜宾合江门长江公园亚朵酒店；宜宾高铁西站万象天地亚朵酒店(绿地熙世界店)-地下停车场；宜宾高铁西站万象天地亚朵酒店(绿地熙世界店)地下停车场-入口；宜宾高铁西站万象天地亚朵酒店(绿地熙世界店)-地上停车场；宜宾高铁西站万象天地亚朵酒店(绿地熙世界店)地上停车场-出入口
511600,广安市,106.633369,30.456398,510000,0,0,
511700,达州市,107.502262,31.209484,510000,3,1-9,达州仁和新城巴渠东路亚朵酒店；达州渠县賨人里财富中心亚朵酒店；亚朵酒店(达州仁和新城巴渠东路店)-地下停车场
511800,雅安市,103.001033,29.987722,510000,1,1-9,雅安高铁站时代天街亚朵酒店
511900,巴中市,106.753669,31.858809,510000,2,1-9,湖滨亚朵酒店；途客轻居酒店(巴中城市广场店)
512000,资阳市,104.641917,30.122211,510000,0,0,
513200,阿坝藏族羌族自治州,102.221374,31.899792,510000,4,1-9,亚朵酒店；九寨沟景区游客中心亚朵轻居酒店；九寨沟景区游客中心亚朵S酒店；深蓝汽车九寨沟亚朵轻居酒店充电站
513300,甘孜藏族自治州,101.963815,30.050663,510000,2,1-9,康定新都桥318国道亚朵酒店；姊妹海亚朵酒店
513400,凉山彝族自治州,102.258746,27.886762,510000,4,1-9,西昌市旅游集散中心长安西路亚朵酒店；西昌邛海湿地公园航天大道亚朵酒店；西昌航天大道月亮湖湿地公园亚朵酒店；亚朵酒店茶楼(航天大道二段店)
520100,贵阳市,106.713478,26.578343,520000,10,10+,亚朵酒店(贵阳观山湖市政府店)；贵阳会展中心金朱东路亚朵酒店；贵阳北站西广场亚朵酒店；贵阳观山湖公园兴义路亚朵酒店；贵阳未来方舟南明河亚朵酒店；贵阳大十字中山西路地铁站亚朵酒店；贵阳南明区机场路亚朵酒店；贵阳世纪城茶园地铁站亚朵酒店；贵阳观山湖万象汇亚朵酒店；贵阳观山湖奥体中心亚朵酒店
520200,六盘水市,104.846743,26.584643,520000,1,1-9,六盘水高铁站人民路亚朵酒店
520300,遵义市,106.937265,27.706626,520000,4,1-9,遵义汇川苏州路亚朵酒店；亚朵集团轻居酒店(遵义会址店)；仁怀茅台镇亚朵X酒店；仁怀铂金城方圆荟购物广场亚朵酒店
520400,安顺市,105.932188,26.245544,520000,1,1-9,安顺古城虹山湖路亚朵酒店
520500,毕节市,105.28501,27.301693,520000,1,1-9,毕节亚朵X酒店(市政府店)
520600,铜仁市,109.191555,27.718346,520000,0,0,
522300,黔西南布依族苗族自治州,104.897971,25.08812,520000,2,1-9,兴义桔山广场碧云路亚朵酒店；兴义桔山广场碧云路亚朵酒店-地上停车场
522600,黔东南苗族侗族自治州,107.977488,26.583352,520000,4,1-9,凯里市区刚朵拉亚朵酒店；凯里市区刚朵拉亚朵酒店-立体停车场；云快充充电站(凯里亚朵酒店充电站)；锦屏亚朵大酒店
522700,黔南布依族苗族自治州,107.517156,26.258219,520000,1,1-9,黔南荔波旅游城长征路亚朵酒店
530100,昆明市,102.712251,25.040609,530000,10,10+,昆明政务中心春融街亚朵酒店；昆明站关上国贸中心亚朵酒店；昆明高新吾悦广场亚朵酒店；昆明长水国际机场铂港现代广场亚朵酒店；昆明南站大学城亚朵酒店；昆明经开区建投大厦亚朵酒店；昆明翠湖云南大学亚朵酒店；昆明广福路海乐世界亚朵酒店；昆明农业大学小康大道亚朵酒店；昆明财富中心北辰大道亚朵酒店
530300,曲靖市,103.797851,25.501557,530000,3,1-9,曲靖麒麟区花柯夜市亚朵酒店；曲靖麒麟花园南城门亚朵酒店；亚朵(锦湘南郡店)
530400,玉溪市,102.543907,24.350461,530000,1,1-9,玉溪红塔聂耳音乐广场亚朵酒店
530500,保山市,99.167133,25.111802,530000,2,1-9,保山隆阳区恒邦大厦亚朵酒店；腾冲主城区文星楼亚朵酒店
530600,昭通市,103.717216,27.336999,530000,1,1-9,昭通古城恒邦广场亚朵酒店
530700,丽江市,100.233026,26.872108,530000,5,1-9,丽江古城木府亚朵酒店；丽江古城大水车亚朵酒店；丽江古城区团山北路亚朵酒店；丽江古城大水车亚朵酒店-大堂；丽江古城大水车轻居酒店
530800,普洱市,100.972344,22.777321,530000,0,0,
530900,临沧市,100.08697,23.886567,530000,0,0,
532300,楚雄彝族自治州,101.546046,25.041988,530000,1,1-9,楚雄彝海公园茶花大道亚朵X酒店
532500,红河哈尼族彝族自治州,103.384182,23.366775,530000,4,1-9,弥勒大道湖泉生态园亚朵酒店；红河建水古城迎恩路亚朵酒店；弥勒大道湖泉生态园亚朵酒店-地上停车场；弥勒大道湖泉生态园亚朵酒店地上停车场-出入口
532600,文山壮族苗族自治州,104.24401,23.36951,530000,1,1-9,文山光大广场东风路亚朵酒店
532800,西双版纳傣族自治州,100.797941,22.001724,530000,4,1-9,西双版纳景洪星光夜市金塔寺亚朵酒店；西双版纳景洪告庄西双景澜沧江亚朵酒店；西双版纳景洪星光夜市孔雀城亚朵酒店；西双版纳告庄亚朵酒店-大堂
532900,大理白族自治州,100.225668,25.589449,530000,9,1-9,大理站洱海公园亚朵酒店；大理洱海国际会展中心亚朵酒店；大理古城南门玉局路亚朵酒店；大理洱海公园万达广场亚朵酒店；大理古城三月街亚朵酒店；大理洱海国际会展中心亚朵酒店·自助餐厅；大理主城区泰业国际广场亚朵X酒店；大理古城三月街亚朵酒店-前门；大理古城三月街亚朵酒店后门
533100,德宏傣族景颇族自治州,98.578363,24.436694,530000,4,1-9,芒市财富中心目瑙纵歌路亚朵酒店；瑞丽德龙国际珠宝城金滇路亚朵酒店；瑞丽亚朵酒店-地上停车场；星星充电充电站(瑞丽亚朵酒店)
533300,怒江傈僳族自治州,98.854304,25.850949,530000,1,1-9,亚朵
533400,迪庆藏族自治州,99.706463,27.826853,530000,1,1-9,香格里拉独克宗古城月光广场亚朵酒店
540100,拉萨市,91.132212,29.660361,540000,10,10+,亚朵酒店(拉萨万达广场市政府店)；亚朵酒店(拉萨布达拉宫广场店)；拉萨布达拉宫广场宇拓路步行街亚朵酒店；拉萨布达拉宫娘热南路亚朵酒店；拉萨西藏大学滨河路亚朵酒店；拉萨布达拉宫广场北京中路亚朵酒店；拉萨顿珠金融城柳梧万达广场亚朵酒店；拉萨火车站王府井亚朵酒店；拉萨布达拉宫宗角禄康公园亚朵酒店；拉萨布达拉宫广场亚朵酒店(拉萨布达拉宫广场店)-地下停车场
540200,日喀则市,88.885148,29.267519,540000,1,1-9,日喀则扎什伦布寺步行街亚朵酒店
540300,昌都市,97.178452,31.136875,540000,0,0,
540400,林芝市,94.362348,29.654693,540000,6,1-9,林芝工布天街林海公园亚朵酒店；林芝巴宜南粤大道亚朵酒店；林芝墨脱莲花公园亚朵酒店；电动汽车充电站(林芝亚朵酒店)；渝快充林芝亚朵酒店快充站；能效邻里共享汽车充电站(墨脱莲花公园亚朵酒店充电站)
540500,山南市,91.766529,29.236023,540000,2,1-9,山南火车站雅江天街亚朵酒店；山南火车站雅江天街亚朵酒店-停车场
540600,那曲市,92.060214,31.476004,540000,0,0,
542500,阿里地区,80.105498,32.503187,540000,0,0,
610100,西安市,108.948024,34.263161,610000,10,10+,西安钟楼大差市地铁站亚朵酒店；西安大雁塔亚朵酒店；西安钟楼永宁里亚朵酒店；西安高新唐延路亚朵酒店；西安高新科技路亚朵酒店；西安高新科技路地铁站亚朵酒店；西安沣东丝路中心亚朵酒店；西安高新锦业路亚朵酒店；西安西京医院胡家庙地铁站亚朵酒店；西安西京医院康复路地铁站亚朵酒店
610200,铜川市,108.979608,34.916582,610000,0,0,
610300,宝鸡市,107.14487,34.369315,610000,2,1-9,宝鸡行政中心高铁南站亚朵酒店；宝鸡高新高铁南站行政大道亚朵酒店大堂
610400,咸阳市,108.705117,34.333439,610000,8,1-9,西安咸阳国际机场亚朵酒店；西安咸阳国际机场临空会展中心亚朵酒店；西安咸阳国际机场亚朵酒店(西咸新区空港新城店)门前停车场-入口；西安咸阳国际机场亚朵酒店-地上停车场；亚朵酒店门前停车场-入口；西安咸阳国际机场亚朵酒店(西咸新区空港新城店)-门前停车场；亚朵酒店-门前停车场；西安咸阳国际机场亚朵酒店-西门
610500,渭南市,109.502882,34.499381,610000,2,1-9,亚朵宾馆；轻住·亚朵映象酒店(韩城爱琴海购物中心店)
610600,延安市,109.49081,36.596537,610000,7,1-9,亚朵酒店(延安新区市政府店)；延安新区鲁艺公园亚朵酒店；延安革命纪念馆枣园大道亚朵酒店；延安百米大道宝塔山亚朵酒店；亚朵酒店(延安新区市政府店)-地下停车场；延安百米大道宝塔山亚朵酒店-地上停车场；延安枣园亚朵酒店(延安枣园店)-停车场
610700,汉中市,107.028621,33.077668,610000,0,0,
610800,榆林市,109.741193,38.290162,610000,10,10+,榆林站榆阳西路亚朵酒店；榆林万达广场明珠大道亚朵酒店；榆林老街长城南路亚朵X酒店；亚朵酒店-西门；榆林万达广场明珠大道亚朵酒店-门前停车场；榆林榆阳西路火车站亚朵酒店-地上停车场；榆林榆阳西路火车站亚朵酒店地上停车场-入口；榆林万达广场明珠大道亚朵酒店门前停车场-入口；榆林万达广场明珠大道亚朵酒店门前停车场-出入口；榆林榆阳西路火车站亚朵酒店地上停车场-出口
610900,安康市,109.029273,32.6903,610000,1,1-9,亚朵酒店(安康文昌路店)-地下停车场
611000,商洛市,109.939776,33.868319,610000,2,1-9,山阳亚朵酒店；途客中国轻居酒店(商洛山阳汽车站万城都市广场店)
620100,兰州市,103.823557,36.058039,620000,10,10+,兰州西关正宁路亚朵酒店；兰州中心敦煌路亚朵酒店；兰州东方红广场兰州大学亚朵酒店；兰州西关张掖路步行街亚朵酒店；兰州西站瓜州路亚朵酒店；兰州中川机场鹏博中央广场亚朵酒店；兰州五里铺省人民医院亚朵酒店；兰州西固凯地商业中心亚朵酒店；兰州会展中心高空河景亚朵S酒店；兰州东部市场气象局地铁站亚朵酒店
620200,嘉峪关市,98.277304,39.786529,620000,0,0,
620300,金昌市,102.187888,38.514238,620000,0,0,
620400,白银市,104.173606,36.54568,620000,0,0,
620500,天水市,105.724998,34.578529,620000,1,1-9,陌上轻居酒店(天水南站桥南建材城店)
620600,武威市,102.634697,37.929996,620000,0,0,
620700,张掖市,100.455472,38.932897,620000,3,1-9,一路亚朵酒店(张掖七彩丹霞景区店)；张掖西站爱琴海购物中心亚朵酒店；雅朵轻居酒店(七彩丹霞景区店)
620800,平凉市,106.684691,35.54279,620000,3,1-9,神州租车(平凉亚朵酒店自助点)；平凉绿地广场亚朵酒店-门前停车场；平凉绿地广场亚朵酒店门前停车场-入口
620900,酒泉市,98.510795,39.744023,620000,4,1-9,酒泉鼓楼西汉胜迹亚朵酒店；敦煌沙州夜市北门亚朵酒店；敦煌夜市甘泉路亚朵见野酒店；中国铁塔充电站(酒泉市肃州区亚朵酒店充电站)
621000,庆阳市,107.638372,35.734218,620000,0,0,
621100,定西市,104.626294,35.579578,620000,3,1-9,神州租车(定西亚朵酒店自助点)；渝富桥(定西亚朵酒店店)；途客中国轻居酒店(定西万达广场店)
621200,陇南市,104.929379,33.388598,620000,0,0,
622900,临夏回族自治州,103.212006,35.599446,620000,0,0,
623000,甘南藏族自治州,102.911008,34.986354,620000,1,1-9,途客轻居酒店(甘南合作店)
630100,西宁市,101.778916,36.623178,630000,4,1-9,西宁兴海路中心广场亚朵酒店；西宁海湖新区国投广场亚朵S酒店；亚朵酒店餐饮部；西宁海湖新区国投广场亚朵S酒店-地上停车场
630200,海东市,102.10327,36.502916,630000,0,0,
632200,海北藏族自治州,100.901059,36.959435,630000,0,0,
632300,黄南藏族自治州,102.019988,35.517744,630000,0,0,
632500,海南藏族自治州,100.619542,36.280353,630000,0,0,
632600,果洛藏族自治州,100.242143,34.4736,630000,0,0,
632700,玉树藏族自治州,97.008522,33.004049,630000,0,0,
632800,海西蒙古族藏族自治州,97.370785,37.374663,630000,2,1-9,格尔木站黄河中路亚朵酒店；格尔木亚朵酒店充电站
640100,银川市,106.278179,38.46637,640000,9,1-9,银川鼓楼步行街亚朵酒店；银川丽景湖解放东路亚朵酒店；银川金凤万达正源北街亚朵酒店；银川丽景北街江宁中心亚朵酒店；银川鼓楼玉皇阁北街亚朵酒店；银川怀远夜市北京西路亚朵酒店；银川砂之船奥莱丽景南街亚朵酒店；银川金凤通达南街亚朵酒店；亚朵酒店(南熏东路店)-停车场
640200,石嘴山市,106.376173,39.01333,640000,0,0,
640300,吴忠市,106.199409,37.986165,640000,0,0,
640400,固原市,106.285241,36.004561,640000,2,1-9,固原博物馆亚朵酒店；亚朵酒店消控室
640500,中卫市,105.189568,37.514951,640000,4,1-9,中卫鼓楼步行街亚朵酒店；中卫鼓楼步行街亚朵酒店-地上停车场；中卫鼓楼步行街亚朵酒店地上停车场-南出入口；中卫鼓楼步行街亚朵酒店地上停车场-北出入口
650100,乌鲁木齐市,87.617733,43.792818,650000,10,10+,亚朵酒店(乌鲁木齐市政府南湖市民广场店)；乌鲁木齐会展中心亚朵酒店；乌鲁木齐国际会展中心吾悦广场亚朵酒店；乌鲁木齐国际大巴扎人民电影院亚朵酒店；乌鲁木齐医学院师范大学亚朵酒店；乌鲁木齐国际大巴扎民街亚朵酒店；乌鲁木齐CCMALL时代广场新民路亚朵酒店；乌鲁木齐国际机场北京北路亚朵酒店；乌鲁木齐红山公园扬子江路亚朵酒店；乌鲁木齐机场德港万达亚朵酒店
650200,克拉玛依市,84.873946,45.595886,650000,8,1-9,克拉玛依泰富广场南环路亚朵酒店；克拉玛依一号井汇源路亚朵酒店；克拉玛依市独山子独库公路零起点亚朵酒店；亚朵酒店(克拉玛依市独山子独库公路零起点店)-地上停车场；亚朵酒店(克拉玛依市独山子独库公路零起点店)地上停车场-出入口；亚朵酒店(南环路店)-地上停车场；亚朵酒店(独山子独库公路零起点店)地上停车场-出入口；亚朵酒店(南环路店)地上停车场-出入口
650400,吐鲁番市,89.184078,42.947613,650000,3,1-9,吐鲁番博物馆文化西路亚朵酒店；吐鲁番国泰民生广场军民共建路亚朵酒店；吐鲁番文化西路亚朵酒店东南侧-门前停车场
650500,哈密市,93.51316,42.833248,650000,5,1-9,哈密汇嘉时代建国北路亚朵酒店；哈密伊州区七一夜市亚朵酒店；亚朵酒店(建国北路店)-地上停车场；亚朵酒店(建业名庭店)-地上停车场；蔚景云充电站(亚朵酒店)
652300,昌吉回族自治州,87.304012,44.014577,650000,1,1-9,昌吉万博学府亚朵酒店大堂
652700,博尔塔拉蒙古自治州,82.074778,44.903258,650000,5,1-9,赛里木湖景区游客中心亚朵酒店；博乐友好购物中心团结北路亚朵酒店；博乐开屏湖公园团结南路亚朵酒店(V3·6)；博乐友好购物中心团结北路亚朵酒店(友谊路店)-地上停车场；博乐友好购物中心团结北路亚朵酒店(友谊路店)地上停车场-出入口
652800,巴音郭楞蒙古自治州,86.150969,41.768552,650000,6,1-9,库尔勒孔雀河景观带滨河西路亚朵酒店；库尔勒人民广场天鹅湖景区亚朵酒店；库尔勒亚朵酒店大堂；库尔勒九鼎市场鸿雁河亚朵酒店；亚朵酒店(建国南路店)-地上停车场；亚朵酒店(建国南路店)地上停车场-出入口
652900,阿克苏地区,80.265068,41.170712,650000,4,1-9,亚朵酒店；亚朵酒店阿克苏政务服务中心店；阿克苏老街河南东路亚朵酒店；库车步行街五一南路亚朵酒店
653000,克孜勒苏柯尔克孜自治州,76.172825,39.713431,650000,0,0,
653100,喀什地区,75.989138,39.467664,650000,9,1-9,喀什古城步行街亚朵酒店；喀什古城高台民居亚朵酒店；喀什古城昆仑塔亚朵酒店；喀什万达广场亚朵酒店；喀什东城审批局亚朵酒店；亚朵酒店(莎车人民政府迎宾路店)；喀什徕宁国际机场迎宾大道亚朵酒店；喀什塔县帕米尔旅游区亚朵酒店；喀什古城万达广场解放南路亚朵酒店
653200,和田地区,79.92533,37.110687,650000,7,1-9,和田夜市团结广场亚朵酒店；和田站乌鲁木齐北路亚朵酒店；和田博物馆迎宾路亚朵酒店；和田团结广场亚朵酒店大堂；亚朵酒店(和田火车站乌鲁木齐路店)-地上停车场；亚朵酒店公共厕所；亚朵酒店(和田火车站乌鲁木齐路店)地上停车场-出入口
654000,伊犁哈萨克自治州,81.317946,43.92186,650000,9,1-9,伊宁市行政服务中心广东路亚朵酒店；伊宁广仁郡亚朵酒店；奎屯友好购物中心团结南街亚朵酒店；亚朵酒店；亚朵酒店(伊犁那拉提旅游风景区客运站店)；伊宁市上海城解放西路亚朵酒店；奎屯西公园奎阿高速亚朵酒店；伊宁喀赞其民俗旅游区红旗路亚朵酒店；伊犁那拉提旅游风景区客运站亚朵酒店
654200,塔城地区,82.985732,46.746301,650000,0,0,
654300,阿勒泰地区,88.13963,47.848393,650000,4,1-9,阿勒泰万驰广场迎宾路亚朵酒店；可可托海亚朵酒店；阿勒泰布尔津禾木游客中心亚朵见野酒店；阿勒泰亚朵酒店大堂
659001,石河子市,86.041075,44.305886,650000,2,1-9,石河子步行街西环路亚朵酒店；石河子军垦博物馆幸福路亚朵酒店
659002,阿拉尔市,81.285884,40.541914,650000,0,0,
659003,图木舒克市,79.077978,39.867316,650000,0,0,
659004,五家渠市,87.526884,44.167401,650000,0,0,
659005,北屯市,87.824932,47.353177,650000,0,0,
659006,铁门关市,85.501218,41.827251,650000,0,0,
659007,双河市,82.353656,44.840524,650000,0,0,
659008,可克达拉市,80.63579,43.6832,650000,0,0,
659009,昆玉市,79.287372,37.207994,650000,0,0,
659010,胡杨河市,84.8275959,44.69288853,650000,0,0,
